75.73821623,609.80947110,14375.03817422,68638.94203339
701.69924284,1958.53016383,7176.57040318,12875.06095508
93.00218501,302.46492190,1558.13434026,3133.53648359
512.77595797,946.18020535,1942.73404336,2726.27881149
223.80314771,436.85979009,929.45852242,1199.70958583
233.55216982,656.43072459,6250.99414920,17419.30197543
