0,500
1,500
2,499
3,500
4,499
5,494
6,475
7,350
8,102
9,265
10,498
11,482
12,281
13,294
14,493
15,451
-1,0
-2,0
100,445
101,266
118,440
119,258
710,31
711,9
828,170
829,158
108,231
109,116
446,0
447,31
2300,0
2301,2
2302,0
2303,0
