2001,1,4976.6667,60.0000,1.6667,1.0000,14.0000,2.0000,2.6667,0.6667,0.99990000,0.0000,0.0000,0.02320000,0.00333333,0.00606667,0.02760000,0.0000,0.12026667,0.0000,0.07317133247852325,0.0
2001,2,1208.4706,2672.1176,363.0588,8.7059,12.8824,1.9412,1.2353,0.2941,0.83190000,0.0000,0.0000,0.07324118,0.00015294,0.02052353,0.07764118,0.0000,0.20225882,0.0000,0.1231905877836706,0.008530470816528095
2001,3,702.0253,5479.3165,785.2152,1.7342,9.9241,1.4051,3.0886,0.0253,0.97711772,0.0127,0.0000,0.10994051,0.00118861,0.01250380,0.09803165,0.0127,0.23261013,0.0759,0.04874558212483137,0.04019142999136938
2001,4,186.6765,6143.9706,839.0588,3.3235,6.3529,1.1765,1.6176,0.0294,0.92143235,0.0294,0.0000,0.08472059,0.00460588,0.00286471,0.11030588,0.0000,0.22499706,0.1471,0.0643617360825267,0.05774917705532383
2001,5,653.3036,6512.9821,953.3214,4.8750,6.9286,1.3214,0.4821,0.0714,0.86740357,0.0000,0.0000,0.06185536,0.00588571,0.00977857,0.07449643,0.0357,0.21899286,0.1964,0.06733021461072244,-0.005800553880232785
2001,6,390.9011,10459.4615,1465.3077,1.3407,8.9560,1.5385,1.0769,0.1099,0.96739451,0.0000,0.0000,0.10289670,0.00160220,0.01583297,0.09559341,0.0440,0.21603736,0.2088,0.059685121376098105,0.03900196692896086
2001,7,443.3144,5234.3454,759.9021,3.4485,7.6186,1.3247,1.0567,0.0464,0.83509021,0.0052,0.0000,0.07484124,0.00189330,0.01025876,0.09801495,0.0206,0.25699485,0.2784,0.05875820092516039,0.044923546463587156
2001,8,530.0067,9581.5685,1377.8719,8.8539,8.8989,1.5618,1.6225,0.0360,0.71744899,0.0112,0.0000,0.08098697,0.00317348,0.01041348,0.10040831,0.0270,0.26843551,0.3461,0.07697669005419096,0.058937240309301725
2001,9,513.0631,9239.4660,1329.5858,10.1068,8.8414,1.5534,2.0129,0.0615,0.71858981,0.0032,0.0000,0.08736456,0.00303916,0.00890259,0.10789191,0.0178,0.25536942,0.1699,0.05310484473746116,0.05156403408000776
2001,10,850.6455,9892.9707,1444.7230,14.3157,9.4707,1.6702,1.8709,0.0587,0.62039671,0.0035,0.0000,0.09887582,0.00276901,0.01015176,0.11200035,0.0469,0.23922782,0.2218,0.0625700575930554,0.04274259623907454
2001,11,592.6347,5578.9214,815.0337,14.4469,9.8787,1.7395,1.8413,0.0674,0.58814618,0.0060,0.0007,0.09012725,0.00559469,0.01153638,0.09921759,0.0352,0.22309671,0.2216,0.07577652792779353,0.030122339033102057
2001,12,564.6391,3051.1518,450.2985,14.8596,10.2272,1.7710,1.1795,0.0399,0.57116021,0.0026,0.0004,0.07556694,0.00328519,0.01458726,0.08810207,0.0369,0.22707902,0.1082,0.07755296907620676,0.014460657185079797
2002,1,508.0895,1243.3210,177.4206,16.2315,10.0352,1.7381,0.8204,0.0603,0.55574463,0.0018,0.0012,0.07308926,0.00474218,0.01551790,0.08073580,0.0161,0.23243389,0.0179,0.07591116582879075,0.011775531028409884
2002,2,503.9287,2079.9862,299.8468,18.2862,9.7394,1.6915,1.2979,0.0426,0.47585968,0.0085,0.0011,0.06248660,0.00545117,0.01998670,0.07313032,0.0319,0.17476755,0.0043,0.06061529041728639,0.013577327620674004
2002,3,555.7096,3535.0648,499.3659,17.9375,9.6105,1.7050,1.3788,0.0419,0.51418720,0.0145,0.0008,0.06405122,0.00700328,0.01245412,0.08691601,0.0358,0.17457027,0.0061,0.08448483995053033,0.012885483959441288
2002,4,621.9683,2639.9317,371.1971,25.7683,9.5529,1.6673,1.6990,0.0808,0.38168731,0.0260,0.0000,0.05556260,0.00952288,0.01244327,0.08863375,0.0298,0.17205038,0.0058,0.08174942786505339,0.019888832590200203
2002,5,544.3490,3143.3263,440.0243,26.3338,9.4932,1.6176,1.4856,0.0774,0.33609560,0.0106,0.0000,0.06455341,0.00626313,0.01261927,0.07450319,0.0152,0.16158194,0.0106,0.06506351890958907,0.011895778509809414
2002,6,769.4379,2041.0229,293.3791,19.0275,10.4497,1.7588,1.2536,0.0725,0.44011843,0.0052,0.0000,0.04191216,0.00728183,0.01477373,0.06958575,0.0804,0.18648059,0.0046,0.07109247201085821,0.007909719584497555
2002,7,722.7772,2243.6685,310.8066,19.5113,9.9139,1.7990,2.1429,0.1039,0.14773766,0.0068,0.0007,0.06893582,0.01288284,0.01610971,0.08543698,0.0212,0.17695707,0.0027,0.08261829518375827,0.011948272037451612
2002,8,559.0481,2682.3591,380.8122,14.0427,10.1247,1.8045,1.7352,0.1062,0.02533087,0.0054,0.0012,0.07046736,0.00870015,0.01590393,0.08718002,0.0289,0.18687140,0.0046,0.08270965572097518,0.014665958811857883
2002,9,601.4993,2384.1308,327.7983,12.5112,9.9267,1.7920,2.1228,0.0851,0.02333158,0.0035,0.0010,0.08262355,0.01253221,0.01365733,0.09466465,0.0276,0.18824724,0.0080,0.08140539745738354,0.013853205896869161
2002,10,363.6331,2807.3489,365.4476,11.1307,10.1470,1.5839,1.0865,0.1017,0.01927171,0.0057,0.0000,0.09681620,0.01023154,0.01153224,0.10008580,0.0215,0.20622939,0.0072,0.06592727499201981,0.016984232945393998
2002,11,489.4581,2705.0180,379.8774,12.8512,10.0928,1.8579,1.3814,0.0791,0.02008289,0.0063,0.0000,0.07387882,0.01750102,0.01453818,0.08697240,0.0595,0.18862533,0.0090,0.07936547060090562,0.013678918537067887
2002,12,448.5531,2164.4169,299.7849,15.9341,10.0475,1.8191,1.3660,0.0750,0.02260600,0.0072,0.0000,0.07493872,0.01629539,0.01410992,0.08995631,0.0339,0.19369461,0.0044,0.08405852875217976,0.01291693971209433
2003,1,564.4709,2934.1268,417.6316,16.5850,10.1172,1.8312,1.5190,0.0730,0.02575705,0.0041,0.0007,0.07692186,0.01771996,0.01524786,0.09038396,0.0357,0.19424838,0.0043,0.07812131860282855,0.013685986039081948
2003,2,509.3459,2132.5125,303.7379,18.0512,9.9537,1.8433,1.4675,0.0694,0.02605807,0.0033,0.0008,0.08740390,0.02178526,0.01443971,0.08854690,0.0324,0.19040251,0.0043,0.07998918816947197,0.012337955960529395
2003,3,503.0486,2189.8264,302.9629,16.7492,9.7770,1.8281,2.1904,0.0876,0.02721096,0.0070,0.0000,0.08950357,0.02380480,0.01457514,0.09761952,0.0264,0.18824761,0.0098,0.0769180960689339,0.012465755632206055
2003,4,406.4833,2180.1543,304.4597,18.1749,9.8079,1.8051,1.4688,0.0634,0.02446546,0.0081,0.0005,0.08576260,0.03041571,0.01412628,0.09638452,0.0299,0.19249777,0.0162,0.07066752925872356,0.009838025322588971
2003,5,513.5461,1902.7159,270.1394,14.6212,10.1664,1.8344,1.6041,0.0397,0.02208047,0.0032,0.0002,0.08136564,0.02566511,0.01583847,0.08845606,0.0285,0.19448855,0.0150,0.0781812700032809,0.014070313510823985
2003,6,446.0969,2551.5573,352.5355,14.1034,9.8751,1.7944,1.4421,0.0693,0.02528112,0.0039,0.0004,0.10604022,0.02493618,0.01386423,0.09600319,0.0413,0.20089025,0.0123,0.07752911121590855,0.01585433335451796
2003,7,495.6175,1945.0141,272.1379,13.3342,9.9634,1.8336,1.7904,0.0847,0.02155264,0.0025,0.0000,0.11209574,0.02824545,0.01393590,0.09527361,0.0258,0.19761183,0.0127,0.08292101420168536,0.012647609974450299
2003,8,399.2817,2157.3073,298.9829,13.1468,10.1010,1.8703,1.3334,0.0736,0.02079688,0.0024,0.0002,0.09265266,0.03364544,0.01388553,0.09719852,0.0228,0.19492465,0.0101,0.07780535420155867,0.013755745671291847
2003,9,414.5555,1682.4411,233.0696,12.7304,10.0138,1.8947,1.2861,0.0959,0.01935030,0.0045,0.0000,0.09419517,0.03091319,0.01353185,0.09512057,0.0261,0.19619308,0.0061,0.07823235165651408,0.013008750812420776
2003,10,487.0890,2232.6765,305.7427,13.8984,10.3472,1.9099,1.4787,0.0880,0.01820038,0.0026,0.0003,0.09246824,0.04109831,0.01290216,0.09570019,0.0250,0.20024745,0.0100,0.06953226618264649,0.013865306907894963
2003,11,597.9599,1814.8472,259.3616,13.8966,10.2610,1.8476,1.9117,0.0888,0.02059868,0.0031,0.0001,0.08892732,0.03365491,0.01341881,0.09374152,0.0209,0.19855686,0.0071,0.07076737731890281,0.01411440979527895
2003,12,665.1470,1561.1180,220.3075,15.6933,10.2718,1.8518,2.0453,0.0815,0.02093250,0.0023,0.0008,0.09157126,0.03238128,0.01409406,0.09590173,0.0247,0.19879431,0.0134,0.07111178347816786,0.010745082036046632
2004,1,539.7563,1398.3723,194.8844,14.5798,10.4181,1.8908,1.7535,0.1325,0.02180872,0.0019,0.0009,0.09034508,0.03711126,0.01458796,0.09538025,0.0265,0.19977765,0.0091,0.072447325109415,0.010420879508728602
2004,2,526.8342,1575.3428,218.0178,15.3778,10.4098,1.8684,1.7102,0.1400,0.02107478,0.0035,0.0000,0.09049022,0.03434660,0.01359802,0.10016881,0.0247,0.19502340,0.0158,0.07184792031922989,0.012148351455349947
2004,3,500.1616,1683.7656,227.4233,15.1604,10.0466,1.8248,1.7030,0.1094,0.05787490,0.0014,0.0002,0.09090187,0.03211137,0.01236646,0.11982624,0.0244,0.19380267,0.0093,0.06579269852299358,0.014521426412829774
2004,4,544.6733,1622.1250,227.9287,16.1914,10.3374,1.8673,1.8017,0.1343,0.05314756,0.0019,0.0001,0.09871825,0.03312309,0.01258418,0.10713448,0.0299,0.19635002,0.0106,0.06972371449386724,0.011529693188324438
2004,5,549.9671,1486.7290,209.2852,17.6788,10.3362,1.8920,1.8308,0.1103,0.05075979,0.0025,0.0003,0.09591617,0.03673764,0.01280107,0.10502048,0.0266,0.19841841,0.0091,0.06643390399462384,0.011257094232480424
2004,6,460.3341,1402.8588,194.2573,15.0430,9.8199,1.7256,1.4946,0.1010,0.05202087,0.0034,0.0003,0.10133792,0.02987013,0.01010997,0.14511220,0.0222,0.18651341,0.0049,0.055621363951463935,0.01145693732131918
2004,7,589.2316,1487.4358,206.0035,19.6221,10.3929,1.8883,1.8600,0.1362,0.07300148,0.0050,0.0002,0.10180898,0.03714033,0.01288227,0.10152244,0.0238,0.19863916,0.0092,0.07021198006185396,0.013278089208563817
2004,8,535.4111,1650.0006,233.9785,19.8567,10.2167,1.8915,1.6975,0.1151,0.07503723,0.0033,0.0001,0.09857543,0.03661481,0.01297698,0.10597407,0.0252,0.19668468,0.0111,0.07439263965835201,0.010905773012534937
2004,9,530.4214,1407.6642,196.9795,20.6646,10.3171,1.8721,1.7127,0.1349,0.08849904,0.0037,0.0013,0.09478759,0.03721228,0.01295664,0.10292658,0.0250,0.20094130,0.0165,0.07065973483341287,0.012406638124318631
2004,10,562.4176,1397.2368,194.7080,22.3773,10.2802,1.8856,1.7239,0.1349,0.09536615,0.0035,0.0001,0.09679429,0.03719397,0.01229377,0.10612635,0.0278,0.20034896,0.0125,0.0707068013365439,0.012493882440346672
2004,11,720.6184,1434.0340,201.9404,22.2193,10.3211,1.8793,2.1782,0.1670,0.09614093,0.0037,0.0005,0.09560865,0.03552813,0.01252691,0.10425124,0.0273,0.19939928,0.0120,0.07019622287123296,0.013036386280334798
2004,12,646.9606,1273.8985,178.2812,22.8550,10.1585,1.8499,2.0635,0.1513,0.11631655,0.0036,0.0003,0.09240916,0.03399637,0.01241268,0.10340341,0.0281,0.20670785,0.0110,0.06808159376137012,0.0123949593834603
2005,1,623.9592,937.1959,131.7405,23.0198,10.4609,1.9140,1.7872,0.1549,0.10086957,0.0026,0.0004,0.09588742,0.04077667,0.01252165,0.10109801,0.0299,0.20007852,0.0108,0.07113112706048391,0.010145510391400527
2005,2,691.0241,1198.0633,170.4116,22.8811,10.3034,1.8792,1.9424,0.1556,0.10356658,0.0042,0.0003,0.09374933,0.03630544,0.01213104,0.10088425,0.0296,0.20574990,0.0150,0.07069528272266057,0.011654743230793093
2005,3,695.8655,1103.9501,154.5265,23.4470,10.3956,1.8861,2.0788,0.1894,0.10030196,0.0040,0.0003,0.09121422,0.03977846,0.01254057,0.10054685,0.0260,0.20261976,0.0150,0.07114593991181625,0.011235117880696963
2005,4,637.5987,996.8170,141.1928,22.2966,10.5266,1.9057,1.9054,0.1644,0.10526240,0.0032,0.0002,0.09125635,0.03617214,0.01310386,0.09775701,0.0257,0.20069915,0.0135,0.07082730581336127,0.009842755438575223
2005,5,687.6961,1042.4076,146.4069,23.1987,10.4490,1.8866,1.9480,0.1977,0.10380603,0.0043,0.0006,0.09358148,0.03690948,0.01290448,0.09931757,0.0253,0.20401920,0.0150,0.07014470177206432,0.010211610168402701
2005,6,607.2300,1024.7984,137.4781,24.0038,10.3347,1.8616,1.8464,0.1846,0.10741363,0.0052,0.0008,0.09904310,0.03613797,0.01246506,0.09870044,0.0284,0.20039612,0.0163,0.06791782310635727,0.010902896560187558
2005,7,669.9503,950.4302,156.8904,24.6030,10.3025,1.8558,1.9753,0.1815,0.11185236,0.0032,0.0005,0.09130753,0.03645214,0.01257980,0.09588662,0.0284,0.19648318,0.0146,0.06861587756051361,0.009507990145246586
2005,8,750.7545,1025.4147,143.4456,25.1368,10.1144,1.8260,2.2376,0.1974,0.10820256,0.0052,0.0005,0.08922716,0.03912564,0.01215315,0.09838838,0.0286,0.19975291,0.0159,0.06700892480087706,0.010513953797526624
