2001,13.0000,68566.0000,9579.0000,1.0000,3.0000,1.0000,1.0000,0.0000,0.99990000,0.0000,0.0000,0.33330000,0E-8,0E-8,0.30770000,0.0000,0.46150000,1.0000,0.0,0.06256499886512756
2002,255.2399,3610.7325,504.0510,21.0566,8.8124,1.8364,1.0203,0.0314,0.05309410,0.0092,0.0000,0.09917171,0.01749877,0.01152768,0.10962921,0.0209,0.19225344,0.0141,0.06354436609418065,0.019538277408611006
2003,519.0376,2711.7625,377.7610,22.5123,9.5570,1.7147,1.6911,0.0582,0.03051462,0.0047,0.0000,0.09799634,0.02399587,0.01190759,0.10576787,0.0386,0.20244855,0.0268,0.05880091057759738,0.015674815853799463
2004,1009.1082,1161.5708,167.4285,21.9618,10.6226,1.8706,3.1833,0.1835,0.07785731,0.0011,0.0004,0.10058506,0.03863575,0.01058413,0.10179139,0.0316,0.20336834,0.0184,0.05169795993462969,0.011064444900128298
2005,701.7266,682.1403,95.6726,30.1364,10.9119,2.0080,2.1399,0.2068,0.12599663,0.0021,0.0003,0.08881840,0.03603937,0.01156050,0.10270177,0.0308,0.19259660,0.0215,0.06570958695669976,0.00715230288998146
2006,693.3146,468.7313,68.3726,31.4845,10.4148,1.8373,2.0873,0.1928,0.13808983,0.0016,0.0009,0.09481403,0.03356932,0.01088205,0.09972556,0.0242,0.19691242,0.0197,0.05660067819349816,0.006789027235035676
2007,543.5254,477.1289,65.7297,37.1715,10.0034,1.7245,1.6537,0.1725,0.13058117,0.0014,0.0027,0.11810586,0.02393226,0.00757947,0.11971445,0.0237,0.18663074,0.0296,0.042867420740057775,0.007813417310056232
2008,272.3849,420.9137,54.0945,70.8335,9.0061,1.6342,0.9624,0.0809,0.13162371,0.0010,0.0001,0.06460386,0.00967502,0.00292739,0.11969179,0.0106,0.16596976,0.0138,0.01668747579968079,0.00478769479916311
2009,562.6360,457.5778,62.3972,49.5270,9.8455,1.7801,2.0198,0.1870,0.13165202,0.0111,0.0006,0.10487819,0.02451915,0.00648758,0.11102325,0.0199,0.19512428,0.0396,0.042912628481611245,0.0076105265787097
2010,455.2932,418.9104,55.4570,41.6085,10.0520,1.7857,1.8800,0.1468,0.12359543,0.0051,0.0004,0.10484375,0.02623088,0.00695024,0.12176224,0.0184,0.18059706,0.0360,0.03751521100009957,0.0050776914723451964
2011,362.0943,436.5113,57.6615,42.2965,10.0911,1.7416,1.5664,0.1512,0.11966926,0.0028,0.0005,0.10903865,0.02409910,0.00631824,0.12197178,0.0164,0.16082973,0.0359,0.03796837257586676,0.005306811928147815
2012,501.3197,467.8535,62.6442,40.1149,10.2185,1.7873,2.1246,0.1844,0.11954145,0.0010,0.0006,0.11014457,0.02311101,0.00500858,0.13662524,0.0154,0.16106518,0.0335,0.02909804431707743,0.0037977167131062394
2013,411.5925,343.2708,44.4742,41.6760,10.0228,1.7482,1.6077,0.1702,0.11462172,0.0019,0.0004,0.11390842,0.02507584,0.00571637,0.12531123,0.0197,0.16123858,0.0349,0.034792827450092906,0.004651708956974039
2014,467.7089,309.0261,40.6019,38.7195,12.0811,1.8156,1.5333,0.1806,0.11029984,0.0017,0.0007,0.10036046,0.03055226,0.00542110,0.12172283,0.0205,0.15897855,0.0393,0.028926448372097277,0.004131941518180733
2015,320.4850,269.2928,33.6033,41.1278,10.8954,2.5425,1.1796,0.1346,0.09079438,0.0029,0.0003,0.10312557,0.02644172,0.00480101,0.12624937,0.0112,0.14368017,0.0510,0.025139790631589557,0.0032738176594696903
2016,332.2598,306.3216,38.5749,48.0406,10.1007,1.7235,1.1947,0.1252,0.11861270,0.0014,0.0008,0.09777392,0.02830139,0.00439916,0.12318430,0.0143,0.13832481,0.0459,0.02502229166854799,0.003429254105204107
2017,460.1126,257.7514,32.6604,48.0390,9.6904,1.6123,2.6493,0.1434,0.12245418,0.0031,0.0005,0.10090423,0.03722974,0.00569244,0.11486131,0.0143,0.15707657,0.0730,0.02599771897102403,0.0033272267469865004
2018,352.7243,211.3008,25.7850,52.3626,9.5702,1.6135,1.7085,0.1004,0.12668879,0.0062,0.0002,0.11079000,0.02849321,0.00548942,0.11820707,0.0124,0.15440040,0.0909,0.021437149763884798,0.003635163897717909
2019,331.4401,191.2039,23.6261,42.0879,9.9995,1.7167,1.0815,0.1016,0.09863191,0.0058,0.0018,0.10368506,0.02559755,0.00640702,0.11881908,0.0201,0.15442341,0.0997,0.02508886132387637,0.0027446557616760967
2020,449.6304,155.5753,16.9359,37.9359,10.9225,1.7481,1.8823,0.0909,0.09643890,0.0075,0.0000,0.12473696,0.03451923,0.00674799,0.12194829,0.0075,0.16034054,0.1148,0.03478029817561362,0.0009841564279354986
