2001,599.0913,5773.4568,840.2474,12.9624,9.6887,1.6880,1.5347,0.0521,0.62936929,0.0044,0.0003,0.08387276,0.00359498,0.01230042,0.09679936,0.0344,0.23405777,0.1760,0.07159675401730489,0.029714227289065517
2002,527.6952,2460.2595,340.5451,15.5450,10.0073,1.7458,1.4682,0.0822,0.16106469,0.0071,0.0005,0.07410676,0.01110143,0.01415454,0.08808280,0.0335,0.19149606,0.0070,0.0771420757186123,0.013808664518901805
2003,511.5994,2074.9734,290.8075,14.9055,10.0882,1.8480,1.6450,0.0773,0.02228395,0.0037,0.0004,0.09165077,0.02938676,0.01409665,0.09427745,0.0277,0.19616047,0.0101,0.07554756951683796,0.013049182564776027
2004,577.1297,1461.4145,203.9535,19.5664,10.2426,1.8617,1.8374,0.1346,0.07779543,0.0033,0.0004,0.09581416,0.03513725,0.01254439,0.10785817,0.0262,0.19874777,0.0112,0.06889420201997183,0.01232280366512591
2005,661.7031,973.8507,137.8357,24.2812,10.3510,1.8668,1.9455,0.1765,0.10655707,0.0043,0.0006,0.09225376,0.03627314,0.01235410,0.09822850,0.0267,0.19845786,0.0151,0.06888112681115209,0.010720785922683829
2006,551.4817,631.4050,88.0552,27.0613,10.2818,1.8362,1.6731,0.1409,0.11499089,0.0042,0.0005,0.10349547,0.03265692,0.01071900,0.10825748,0.0219,0.19112516,0.0176,0.05991027128798171,0.009861698329786858
2007,550.8224,406.1130,55.7132,35.2358,10.4439,1.8493,1.9296,0.1192,0.11628435,0.0019,0.0007,0.10780781,0.02839162,0.00882700,0.11349863,0.0183,0.18316592,0.0219,0.05521074242085893,0.006954438706476755
2008,576.5471,385.0638,52.4391,39.2388,10.4838,1.8420,2.3551,0.1574,0.11812798,0.0027,0.0007,0.10490879,0.02471826,0.00805389,0.11926750,0.0169,0.17784615,0.0270,0.054438149398982706,0.006103898949869406
2009,510.6203,336.2024,45.9764,39.5578,10.2303,1.8235,1.9015,0.1466,0.12271499,0.0019,0.0006,0.09852720,0.02715850,0.00857370,0.10939866,0.0181,0.17919657,0.0279,0.050433938440414154,0.005851613294338622
2010,473.7128,309.6354,41.3298,39.8074,10.5633,1.9061,1.7550,0.1490,0.12165562,0.0021,0.0005,0.10461805,0.02809007,0.00869025,0.10947822,0.0175,0.18335857,0.0275,0.05042028086835431,0.0055773666722824435
2011,421.2321,254.3745,33.0293,41.4454,10.3089,1.8451,1.5455,0.1278,0.12119793,0.0021,0.0005,0.10164914,0.02601677,0.00771417,0.11256452,0.0145,0.17009091,0.0246,0.04447000136085743,0.004503718567184249
2012,375.6993,211.4013,27.1626,44.5413,10.2762,1.8094,1.2965,0.1067,0.12186635,0.0017,0.0008,0.10039204,0.02393074,0.00668770,0.11506171,0.0127,0.16005114,0.0212,0.038408852007791316,0.004337267616680262
2013,428.9500,216.3335,27.9829,42.2236,10.4055,1.8197,1.5318,0.1381,0.11256031,0.0018,0.0007,0.09941168,0.02646903,0.00758859,0.11314208,0.0138,0.16818506,0.0244,0.04327511418008176,0.003973619697552969
2014,432.9964,194.0065,25.0817,41.5785,10.4137,1.8045,1.6056,0.1443,0.11392946,0.0017,0.0008,0.09652734,0.02857240,0.00812824,0.11126803,0.0140,0.17422353,0.0261,0.04451345016977537,0.003912476398703465
2015,408.2682,197.8828,25.5704,42.0216,10.6354,1.8143,1.5575,0.1407,0.11379543,0.0019,0.0005,0.09928421,0.02788861,0.00747793,0.11527513,0.0122,0.16930128,0.0268,0.04039138156087179,0.003476295860562121
2016,343.4317,153.3608,19.2718,50.8510,10.5213,1.8571,1.2490,0.1092,0.11334702,0.0017,0.0006,0.09701546,0.02470758,0.00620953,0.12096532,0.0125,0.16081890,0.0302,0.033952482195083726,0.0033487112387963884
2017,361.4896,169.4171,21.3304,44.9482,10.3944,1.8613,1.4039,0.1170,0.11013105,0.0023,0.0005,0.10642936,0.02739264,0.00675654,0.11832086,0.0121,0.17178802,0.0342,0.034909671284199584,0.0032971649615364798
2018,340.0998,145.9381,18.1189,42.7319,10.5469,2.0038,1.2912,0.1075,0.10723211,0.0018,0.0011,0.10746242,0.02671629,0.00574208,0.12495870,0.0100,0.16463502,0.0297,0.03079727432088421,0.0031299393684455805
2019,346.0677,129.5148,16.1258,43.2909,10.3537,1.8344,1.3304,0.1054,0.10091923,0.0018,0.0012,0.09907256,0.02851863,0.00573917,0.12421618,0.0093,0.16674164,0.0311,0.0292472327619075,0.002310946323945782
2020,295.9776,124.5660,14.7164,43.8492,10.3733,2.1060,1.2117,0.0900,0.09338752,0.0023,0.0006,0.10487400,0.02587338,0.00475016,0.12912421,0.0062,0.15461687,0.0214,0.022418039253206845,0.001573175597332891
